PERSON_ID|idB|DISTANCE
-34011|-14710|0.0
-34200|-2589|0.0
-34723|-16651|0.0
-35423|-8186|0.0
-37401|-10584|0.0
-38659|-26885|0.0
-44376|-7021|0.0
-46305|-36956|0.0
-52066|-36074|0.0
-54364|-23233|0.0
-58117|-44817|0.0
-61841|-32844|0.0
-62136|-45406|0.0
-63103|-45310|0.0
-63564|-17333|0.0
-67661|-40697|0.0
-67875|-5032|0.0
-368979|-32070|0.0
-369147|-1003|0.0
-369667|-41820|0.0
-373534|-33621|0.0
-373774|-14148|0.0
-374285|-11529|0.0
-374921|-4917|0.0
-376308|-50310|0.0
-384606|-32123|0.0
-385363|-8587|0.0
-386948|-39870|0.0
-387434|-46130|0.0
-388611|-5256|0.0
-389146|-9705|0.0
-390253|-35399|0.0
-395613|-7459|0.0
-395627|-13501|0.0
-395730|-31817|0.0
-396974|-11465|0.0
-397228|-26684|0.0
-398440|-49100|0.0
-398762|-50287|0.0
-399244|-41796|0.0
-399933|-32152|0.0
-403829|-27676|0.0
-404748|-31028|0.0
-406550|-31092|0.0
-409943|-19760|0.0
-412985|-22583|0.0
-415129|-10904|0.0
-419828|-38080|0.0
-420197|-28051|0.0
-420528|-26961|0.0
-421460|-14795|0.0
-422063|-28476|0.0
-424265|-29630|0.0
-424623|-20599|0.0
-428039|-14674|0.0
-428518|-40852|0.0
-151464|-8185|0.0
-151835|-47955|0.0
-152006|-1457|0.0
-152551|-14609|0.0
-153562|-11649|0.0
-153987|-36620|0.0
-157502|-19178|0.0
-159516|-31044|0.0
-160459|-50147|0.0
-161600|-26164|0.0
-162679|-9501|0.0
-162718|-22875|0.0
-162791|-31284|0.0
-163555|-1196|0.0
-166764|-47030|0.0
-171338|-19883|0.0
-171540|-39036|0.0
-172076|-36322|0.0
-173494|-4345|0.0
-173582|-17203|0.0
-173986|-15553|0.0
-174661|-32669|0.0
-179542|-6296|0.0
-182198|-2863|0.0
-185555|-6070|0.0
-185748|-4087|0.0
-186107|-42044|0.0
-193573|-16410|0.0
-199602|-12873|0.0
-202064|-40123|0.0
-202448|-40990|0.0
-204963|-12071|0.0
-207262|-22546|0.0
-209961|-26250|0.0
-211957|-18671|0.0
-212660|-29972|0.0
-213454|-2677|0.0
-213596|-32011|0.0
-213753|-26231|0.0
-219169|-42566|0.0
-296468|-13974|0.0
-299093|-32129|0.0
-303969|-48457|0.0
-306763|-39378|0.0
-309815|-39942|0.0
-311756|-1286|0.0
-311770|-12746|0.0
-311811|-22381|0.0
-312955|-30037|0.0
-314417|-1637|0.0
-322357|-27580|0.0
-323949|-19267|0.0
-326694|-23328|0.0
-327566|-24268|0.0
-330831|-45117|0.0
-332985|-440|0.0
-335402|-24983|0.0
-336058|-10237|0.0
-344300|-8624|0.0
-348228|-9390|0.0
-348672|-47993|0.0
-348725|-11552|0.0
-348845|-1434|0.0
-349853|-30781|0.0
-349918|-32312|0.0
-351481|-19198|0.0
-351612|-33214|0.0
-351816|-31111|0.0
-352651|-34244|0.0
-352986|-38838|0.0
-354324|-21440|0.0
-354444|-40955|0.0
-356137|-23776|0.0
-356692|-42632|0.0
-357065|-13574|0.0
-358582|-49763|0.0
-360339|-29074|0.0
-362012|-24316|0.0
-363543|-26959|0.0
-221176|-10568|0.0
-223880|-22559|0.0
-224311|-24234|0.0
-230475|-15771|0.0
-231028|-36721|0.0
-236471|-1651|0.0
-236715|-12610|0.0
-237691|-16667|0.0
-239607|-27726|0.0
-239973|-5897|0.0
-240613|-36458|0.0
-241423|-44141|0.0
-244240|-46934|0.0
-244634|-44989|0.0
-245303|-15365|0.0
-250160|-47235|0.0
-252908|-37497|0.0
-254047|-25143|0.0
-257584|-40624|0.0
-257886|-26853|0.0
-258066|-5997|0.0
-258196|-22202|0.0
-260517|-35970|0.0
-261400|-32215|0.0
-262535|-36243|0.0
-263887|-12280|0.0
-265306|-15500|0.0
-265485|-42088|0.0
-268861|-9613|0.0
-270325|-37754|0.0
-272166|-18149|0.0
-272940|-26976|0.0
-274664|-26676|0.0
-275097|-10161|0.0
-279570|-29225|0.0
-281265|-32113|0.0
-281603|-18622|0.0
-282731|-29191|0.0
-283326|-48664|0.0
-285826|-33943|0.0
-285973|-23749|0.0
-286017|-46478|0.0
-286301|-5039|0.0
-289829|-39303|0.0
-291449|-22799|0.0
-292864|-18338|0.0
-75475|-3340|0.0
-77898|-44164|0.0
-78314|-16805|0.0
-79853|-31263|0.0
-83784|-44448|0.0
-93879|-43272|0.0
-95201|-5705|0.0
-95277|-47042|0.0
-96633|-331|0.0
-99512|-19845|0.0
-103585|-5001|0.0
-105537|-50296|0.0
-105556|-28269|0.0
-105796|-11430|0.0
-106892|-9226|0.0
-107920|-20333|0.0
-110246|-10141|0.0
-113580|-43884|0.0
-115464|-27587|0.0
-116818|-3570|0.0
-120039|-37494|0.0
-121827|-46124|0.0
-122086|-31660|0.0
-125011|-48590|0.0
-125849|-5693|0.0
-125955|-11902|0.0
-129803|-17102|0.0
-130506|-14982|0.0
-131817|-9274|0.0
-132817|-390|0.0
-133966|-39264|0.0
-140911|-38868|0.0
-142321|-33625|0.0
-143343|-19815|0.0
-145017|-30321|0.0
-146046|-38841|0.0
-1220|-1319|0.0
-4048|-43971|0.0
-4142|-13672|0.0
-8928|-42261|0.0
-11663|-5349|0.0
-14662|-46286|0.0
-14832|-21919|0.0
-14841|-27445|0.0
-19911|-17714|0.0
-20896|-12433|0.0
-22068|-3537|0.0
-22442|-17140|0.0
-23349|-32165|0.0
-24088|-34890|0.0
-24267|-34379|0.0
-25768|-513|0.0
-27319|-39153|0.0
-32872|-5465|0.0
-33362|-19581|0.0
-34254|-9722|0.0
-41187|-18500|0.0
-41406|-13877|0.0
-44020|-23483|0.0
-44560|-16026|0.0
-46727|-20354|0.0
-47184|-41482|0.0
-49186|-24310|0.0
-49212|-13301|0.0
-50449|-8258|0.0
-52838|-25073|0.0
-53270|-22837|0.0
-57956|-17974|0.0
-58012|-19139|0.0
-58630|-34337|0.0
-61281|-12012|0.0
-62392|-42081|0.0
-65844|-24791|0.0
-66610|-16510|0.0
-67440|-30091|0.0
-67515|-13912|0.0
-67896|-2425|0.0
-68174|-17994|0.0
-69946|-28528|0.0
-72060|-33520|0.0
-369440|-12973|0.0
-375740|-6552|0.0
-379108|-6791|0.0
-379915|-9664|0.0
-379919|-40807|0.0
-383872|-42567|0.0
-384251|-44901|0.0
-387127|-1666|0.0
-388104|-48589|0.0
-389367|-49211|0.0
-392282|-42817|0.0
-394056|-12281|0.0
-394067|-6543|0.0
-401025|-35069|0.0
-403420|-14310|0.0
-403882|-44623|0.0
-403961|-29154|0.0
-405187|-30481|0.0
-407279|-6912|0.0
-407311|-5197|0.0
-410308|-37387|0.0
-410810|-48196|0.0
-413541|-27815|0.0
-414666|-10253|0.0
-417805|-43893|0.0
-418146|-50390|0.0
-419024|-9007|0.0
-421562|-33329|0.0
-426970|-44118|0.0
-427122|-29865|0.0
-428238|-50201|0.0
-428673|-15987|0.0
-147494|-42153|0.0
-150571|-9547|0.0
-150806|-17911|0.0
-152710|-7639|0.0
-154210|-19016|0.0
-155359|-1586|0.0
-155536|-47217|0.0
-156842|-39108|0.0
-157980|-8438|0.0
-158636|-25438|0.0
-159434|-13914|0.0
-159640|-3863|0.0
-162077|-17243|0.0
-162630|-41197|0.0
-165520|-38229|0.0
-166328|-18355|0.0
-169387|-35825|0.0
-169778|-24350|0.0
-171121|-23298|0.0
-171497|-37998|0.0
-172978|-5615|0.0
-173596|-17233|0.0
-174065|-46335|0.0
-174857|-37181|0.0
-175489|-35934|0.0
-176759|-5555|0.0
-177990|-35895|0.0
-180057|-15358|0.0
-182401|-5903|0.0
-185497|-22654|0.0
-187920|-8142|0.0
-189800|-24215|0.0
-190260|-32650|0.0
-196863|-40549|0.0
-198541|-15932|0.0
-198632|-45228|0.0
-199318|-1710|0.0
-200665|-20765|0.0
-202862|-47271|0.0
-204152|-5095|0.0
-205472|-44695|0.0
-206566|-23064|0.0
-206753|-48204|0.0
-208922|-48546|0.0
-209257|-29202|0.0
-212227|-41704|0.0
-212602|-36023|0.0
-213818|-33487|0.0
-215827|-45991|0.0
-216775|-24450|0.0
-217570|-37869|0.0
-219090|-30135|0.0
-293914|-3355|0.0
-294364|-22924|0.0
-294692|-245|0.0
-296255|-46459|0.0
-296830|-48879|0.0
-299886|-26109|0.0
-300581|-45464|0.0
-301215|-23162|0.0
-308586|-37766|0.0
-308742|-2580|0.0
-310744|-46362|0.0
-311146|-14859|0.0
-311256|-37014|0.0
-312530|-14407|0.0
-312576|-9184|0.0
-314026|-48659|0.0
-315156|-4157|0.0
-316066|-33510|0.0
-318964|-4849|0.0
-320289|-9699|0.0
-321995|-4402|0.0
-322730|-50150|0.0
-327523|-34729|0.0
-327554|-30987|0.0
-327876|-3115|0.0
-329410|-15633|0.0
-329910|-31929|0.0
-331482|-37399|0.0
-331497|-36199|0.0
-333481|-4404|0.0
-337112|-39270|0.0
-338156|-20245|0.0
-338239|-45749|0.0
-340753|-31421|0.0
-341092|-1752|0.0
-341577|-4714|0.0
-347799|-43751|0.0
-350741|-17682|0.0
-353842|-25258|0.0
-354419|-18737|0.0
-355066|-31357|0.0
-358239|-25784|0.0
-360179|-49529|0.0
-363338|-32389|0.0
-364656|-21775|0.0
-366134|-2845|0.0
-220046|-6950|0.0
-220166|-42427|0.0
-220233|-7204|0.0
-223443|-32346|0.0
-224113|-4779|0.0
-225004|-15666|0.0
-225110|-34493|0.0
-225957|-15595|0.0
-227103|-49477|0.0
-227809|-47589|0.0
-228707|-1737|0.0
-231583|-36769|0.0
-233461|-8572|0.0
-236219|-48352|0.0
-236405|-2950|0.0
-239362|-46870|0.0
-239477|-33618|0.0
-239586|-4195|0.0
-243316|-40810|0.0
-248235|-46349|0.0
-252480|-13133|0.0
-253045|-33037|0.0
-253497|-6422|0.0
-255100|-3477|0.0
-257226|-19191|0.0
-258635|-37219|0.0
-259842|-28372|0.0
-260891|-46978|0.0
-260894|-11207|0.0
-264102|-10793|0.0
-264451|-21862|0.0
-265885|-13833|0.0
-266211|-45319|0.0
-267631|-47337|0.0
-268656|-6083|0.0
-268671|-23933|0.0
-269030|-26336|0.0
-278084|-2570|0.0
-278151|-34904|0.0
-278814|-50242|0.0
-280283|-25635|0.0
-282357|-863|0.0
-282580|-38924|0.0
-288340|-33712|0.0
-291032|-49457|0.0
-292298|-49478|0.0
-293047|-34724|0.0
-73967|-28185|0.0
-77876|-21543|0.0
-81590|-6767|0.0
-85760|-27789|0.0
-87193|-21234|0.0
-92313|-43810|0.0
-93978|-9989|0.0
-96573|-26373|0.0
-102220|-14030|0.0
-103571|-22430|0.0
-104116|-13399|0.0
-105845|-16595|0.0
-107648|-4545|0.0
-108438|-22698|0.0
-110762|-12121|0.0
-113033|-29964|0.0
-113272|-3492|0.0
-113302|-2862|0.0
-113953|-41292|0.0
-124355|-42410|0.0
-125385|-31581|0.0
-126272|-408|0.0
-126385|-27428|0.0
-127239|-28317|0.0
-127898|-38139|0.0
-129471|-28925|0.0
-130382|-2651|0.0
-133098|-42747|0.0
-133191|-41504|0.0
-135219|-25498|0.0
-137185|-21445|0.0
-138111|-17022|0.0
-138127|-7058|0.0
-138663|-26328|0.0
-138800|-727|0.0
-140111|-12093|0.0
-141414|-28770|0.0
-146355|-26957|0.0
-588|-20670|0.0
-5172|-15060|0.0
-10392|-40291|0.0
-11327|-26277|0.0
-14322|-25033|0.0
-15539|-35256|0.0
-15868|-47549|0.0
-19687|-6591|0.0
-21047|-43697|0.0
-21120|-41217|0.0
-22600|-45222|0.0
-23260|-29278|0.0
-26159|-31524|0.0
-29477|-39844|0.0
-30057|-27058|0.0
-34294|-10962|0.0
-36694|-50318|0.0
-38685|-9928|0.0
-46010|-15887|0.0
-46324|-22073|0.0
-47195|-41462|0.0
-48506|-47168|0.0
-51416|-40100|0.0
-51758|-33645|0.0
-53192|-27750|0.0
-54482|-7664|0.0
-57825|-50538|0.0
-59463|-24572|0.0
-62281|-3230|0.0
-62474|-40467|0.0
-62925|-30752|0.0
-63079|-6709|0.0
-63503|-6133|0.0
-65204|-12786|0.0
-67136|-19130|0.0
-68861|-21304|0.0
-71392|-49239|0.0
-72670|-41673|0.0
-367181|-47296|0.0
-371948|-26806|0.0
-380758|-2152|0.0
-381122|-35907|0.0
-381180|-38384|0.0
-383813|-20531|0.0
-385468|-47230|0.0
-388465|-610|0.0
-388723|-13642|0.0
-390010|-34102|0.0
-390336|-32230|0.0
-390360|-11716|0.0
-390749|-48023|0.0
-393165|-27939|0.0
-394719|-6807|0.0
-398500|-23898|0.0
-400092|-39150|0.0
-400650|-24498|0.0
-401162|-5405|0.0
-401830|-35878|0.0
-403164|-923|0.0
-406953|-31413|0.0
-407119|-30754|0.0
-410579|-3651|0.0
-410619|-7476|0.0
-413638|-34495|0.0
-414104|-48102|0.0
-415329|-28299|0.0
-415645|-47391|0.0
-416903|-7898|0.0
-418449|-47310|0.0
-419562|-25570|0.0
-420628|-7477|0.0
-420886|-4386|0.0
-422955|-39386|0.0
-423390|-36860|0.0
-423666|-41814|0.0
-147150|-22680|0.0
-147395|-34869|0.0
-150838|-30822|0.0
-153203|-39868|0.0
-153586|-16767|0.0
-153785|-11955|0.0
-154403|-39312|0.0
-156055|-31602|0.0
-156307|-45710|0.0
-156618|-14161|0.0
-156643|-63|0.0
-156760|-41073|0.0
-157209|-27757|0.0
-158628|-24043|0.0
-158997|-35028|0.0
-159659|-1019|0.0
-160519|-43112|0.0
-167154|-14315|0.0
-167751|-49378|0.0
-168521|-36255|0.0
-170674|-15738|0.0
-171564|-19417|0.0
-177042|-26974|0.0
-179723|-11050|0.0
-180460|-7747|0.0
-180484|-8904|0.0
-181395|-556|0.0
-182342|-33783|0.0
-183870|-48405|0.0
-184706|-30936|0.0
-184834|-46088|0.0
-185956|-11846|0.0
-186133|-26131|0.0
-190940|-32580|0.0
-193478|-24585|0.0
-194571|-30222|0.0
-195230|-11467|0.0
-203065|-48813|0.0
-203310|-4968|0.0
-208757|-32415|0.0
-210302|-19971|0.0
-211922|-21519|0.0
-212431|-30470|0.0
-216464|-4088|0.0
-218039|-34901|0.0
-219202|-30339|0.0
-219444|-49745|0.0
-293775|-30009|0.0
-308463|-35305|0.0
-309376|-45372|0.0
-310299|-35732|0.0
-312284|-3574|0.0
-319496|-31717|0.0
-320463|-42772|0.0
-323595|-44521|0.0
-328468|-8129|0.0
-328783|-48059|0.0
-330742|-29726|0.0
-332538|-30451|0.0
-334213|-41781|0.0
-335589|-12110|0.0
-335896|-47401|0.0
-336720|-30348|0.0
-337485|-13668|0.0
-338393|-29499|0.0
-340295|-43965|0.0
-340317|-35936|0.0
-340856|-12686|0.0
-341651|-43985|0.0
-342892|-33615|0.0
-349139|-7740|0.0
-349909|-32294|0.0
-351009|-33747|0.0
-351628|-26709|0.0
-352092|-14198|0.0
-352280|-50024|0.0
-352403|-48151|0.0
-352548|-3409|0.0
-352901|-5252|0.0
-353529|-33926|0.0
-354700|-42062|0.0
-354982|-31015|0.0
-361694|-43605|0.0
-361822|-36794|0.0
-362990|-5784|0.0
-363042|-50396|0.0
-364840|-15512|0.0
-220202|-38314|0.0
-225227|-16555|0.0
-225739|-43146|0.0
-226228|-2660|0.0
-229119|-49379|0.0
-230562|-13421|0.0
-232313|-27902|0.0
-232768|-50386|0.0
-235022|-48454|0.0
-235353|-18351|0.0
-237949|-29329|0.0
-238664|-5085|0.0
-240765|-42178|0.0
-241035|-489|0.0
-241997|-5614|0.0
-242174|-34170|0.0
-242279|-1346|0.0
-244976|-46816|0.0
-246216|-21935|0.0
-248491|-8509|0.0
-248676|-7011|0.0
-254534|-33284|0.0
-256907|-1886|0.0
-257038|-8713|0.0
-258967|-34917|0.0
-260985|-31934|0.0
-264416|-48818|0.0
-265609|-29446|0.0
-268516|-12404|0.0
-268947|-21795|0.0
-269742|-39366|0.0
-271754|-39658|0.0
-271825|-36325|0.0
-272895|-34171|0.0
-276068|-25012|0.0
-276755|-37011|0.0
-279619|-47114|0.0
-282531|-3977|0.0
-285751|-10448|0.0
-287877|-15193|0.0
-288069|-48293|0.0
-289246|-7214|0.0
-291626|-38001|0.0
-292402|-18421|0.0
-74267|-36983|0.0
-75174|-16605|0.0
-75201|-20900|0.0
-75686|-40408|0.0
-75790|-10151|0.0
-76322|-14706|0.0
-80914|-16519|0.0
-81132|-31999|0.0
-85549|-44125|0.0
-90747|-16755|0.0
-91095|-46301|0.0
-91367|-37405|0.0
-91433|-36567|0.0
-92662|-13562|0.0
-93610|-25358|0.0
-96228|-19437|0.0
-97767|-17680|0.0
-98484|-19349|0.0
-98740|-42678|0.0
-99006|-12175|0.0
-99457|-4343|0.0
-99643|-12788|0.0
-102751|-23032|0.0
-104513|-29846|0.0
-104708|-42234|0.0
-106330|-50549|0.0
-107996|-28834|0.0
-108330|-44844|0.0
-109929|-1496|0.0
-109949|-2697|0.0
-111008|-26858|0.0
-112105|-27447|0.0
-113952|-41295|0.0
-114717|-48645|0.0
-117036|-7147|0.0
-117157|-6447|0.0
-120117|-21002|0.0
-122255|-24469|0.0
-123989|-7691|0.0
-124540|-24581|0.0
-125569|-31774|0.0
-127227|-28316|0.0
-129000|-1000|0.0
-129182|-17037|0.0
-132534|-30092|0.0
-134433|-16799|0.0
-135504|-20756|0.0
-139418|-46957|0.0
-139710|-13209|0.0
-140013|-15718|0.0
-144407|-1166|0.0
-144452|-6225|0.0
-145693|-23677|0.0
-146231|-14843|0.0
-3173|-49228|0.0
-4438|-48609|0.0
-11794|-22311|0.0
-12447|-46801|0.0
-13309|-30531|0.0
-16498|-11622|0.0
-18480|-3285|0.0
-19667|-2168|0.0
-20100|-25944|0.0
-20543|-42789|0.0
-21019|-39054|0.0
-21550|-43160|0.0
-22536|-17447|0.0
-22566|-43431|0.0
-24745|-34774|0.0
-25101|-14883|0.0
-25499|-8964|0.0
-26775|-5899|0.0
-27103|-8839|0.0
-27852|-23|0.0
-27991|-39733|0.0
-28528|-9243|0.0
-29798|-32872|0.0
-32611|-20047|0.0
-34588|-50230|0.0
-34883|-16327|0.0
-35976|-30569|0.0
-39438|-44199|0.0
-39611|-48942|0.0
-40967|-21833|0.0
-42354|-25224|0.0
-43492|-47440|0.0
-45977|-36932|0.0
-47934|-40781|0.0
-49843|-8308|0.0
-54785|-46585|0.0
-61036|-9795|0.0
-62459|-31872|0.0
-64403|-20589|0.0
-65672|-41216|0.0
-66895|-42391|0.0
-67297|-3449|0.0
-69497|-28901|0.0
-69700|-27537|0.0
-70442|-10079|0.0
-72373|-11864|0.0
-367633|-10179|0.0
-368611|-31634|0.0
-368812|-43389|0.0
-369570|-43499|0.0
-371128|-11272|0.0
-372033|-31940|0.0
-375106|-23081|0.0
-375372|-48600|0.0
-375378|-38325|0.0
-376615|-18391|0.0
-378251|-38171|0.0
-379194|-35729|0.0
-380158|-749|0.0
-380486|-14562|0.0
-382273|-45479|0.0
-384911|-13589|0.0
-386493|-42909|0.0
-388993|-37756|0.0
-389316|-7816|0.0
-389891|-29374|0.0
-397546|-29345|0.0
-401468|-26474|0.0
-401511|-35289|0.0
-402141|-47133|0.0
-402196|-22959|0.0
-406184|-1639|0.0
-408078|-946|0.0
-412881|-32961|0.0
-413756|-45503|0.0
-415059|-25658|0.0
-415865|-2436|0.0
-416079|-23685|0.0
-418649|-12277|0.0
-419755|-20282|0.0
-421204|-44780|0.0
-421358|-32231|0.0
-421749|-11488|0.0
-422141|-32763|0.0
-422731|-26781|0.0
-423957|-3188|0.0
-148024|-40698|0.0
-151016|-6096|0.0
-152244|-38021|0.0
-152307|-29371|0.0
-152631|-7493|0.0
-156881|-36699|0.0
-160611|-9800|0.0
-162249|-27941|0.0
-162689|-9516|0.0
-163007|-2108|0.0
-163571|-3309|0.0
-163756|-50416|0.0
-165235|-25670|0.0
-166057|-23886|0.0
-167097|-15232|0.0
-167193|-45915|0.0
-167265|-33908|0.0
-168176|-18283|0.0
-171341|-18496|0.0
-172239|-25478|0.0
-174881|-28425|0.0
-175821|-11660|0.0
-176615|-33061|0.0
-177183|-44212|0.0
-177244|-49023|0.0
-177279|-33142|0.0
-178924|-18480|0.0
-179964|-22982|0.0
-184010|-25036|0.0
-188505|-11271|0.0
-192098|-10766|0.0
-193948|-8927|0.0
-194277|-4251|0.0
-195646|-11200|0.0
-197617|-39631|0.0
-200507|-48446|0.0
-201061|-8251|0.0
-201968|-8107|0.0
-203088|-49029|0.0
-203992|-4817|0.0
-204315|-42873|0.0
-204538|-3509|0.0
-210133|-46641|0.0
-212434|-30471|0.0
-214626|-14056|0.0
-215431|-215|0.0
-217017|-40497|0.0
-299184|-8669|0.0
-300977|-29573|0.0
-304469|-47548|0.0
-304903|-5348|0.0
-305405|-1746|0.0
-309728|-13274|0.0
-309955|-14423|0.0
-310671|-13701|0.0
-313505|-24297|0.0
-319097|-25882|0.0
-323040|-36919|0.0
-326436|-16259|0.0
-328638|-41524|0.0
-330610|-42096|0.0
-333961|-14462|0.0
-350520|-6317|0.0
-350770|-30925|0.0
-351821|-31118|0.0
-352032|-37814|0.0
-352583|-16756|0.0
-361972|-33484|0.0
-222811|-10769|0.0
-225870|-8946|0.0
-228092|-19312|0.0
-233019|-42953|0.0
-235044|-19574|0.0
-236199|-14334|0.0
-239792|-39667|0.0
-241200|-49017|0.0
-241856|-17951|0.0
-242905|-25555|0.0
-246713|-23632|0.0
-250498|-20788|0.0
-251279|-29857|0.0
-251339|-35153|0.0
-251353|-31433|0.0
-254553|-6970|0.0
-256962|-4655|0.0
-258056|-3045|0.0
-258560|-30978|0.0
-260799|-21342|0.0
-261942|-10323|0.0
-264077|-25841|0.0
-265232|-17862|0.0
-265354|-8417|0.0
-265898|-17889|0.0
-266220|-13597|0.0
-267247|-42470|0.0
-270414|-1086|0.0
-271030|-11790|0.0
-271606|-46240|0.0
-271819|-13471|0.0
-273350|-44139|0.0
-275234|-28503|0.0
-284075|-36449|0.0
-285864|-8551|0.0
-286432|-36822|0.0
-286484|-45545|0.0
-286784|-37420|0.0
-288607|-32347|0.0
-290116|-5804|0.0
-290568|-29807|0.0
-291354|-4423|0.0
-74663|-5589|0.0
-75821|-16561|0.0
-78212|-35350|0.0
-79757|-34738|0.0
-80254|-48274|0.0
-81367|-14205|0.0
-81690|-9556|0.0
-81723|-48021|0.0
-82939|-40456|0.0
-85388|-46586|0.0
-88981|-26991|0.0
-89818|-43711|0.0
-89927|-49126|0.0
-90062|-24620|0.0
-90449|-17444|0.0
-96277|-27609|0.0
-96346|-25663|0.0
-96396|-14588|0.0
-97660|-41993|0.0
-99160|-17101|0.0
-105013|-41309|0.0
-105604|-7016|0.0
-105670|-4850|0.0
-107866|-38431|0.0
-108421|-34567|0.0
-110955|-45826|0.0
-112019|-19724|0.0
-113493|-8913|0.0
-117871|-23953|0.0
-123594|-42266|0.0
-127986|-16937|0.0
-129405|-41377|0.0
-129499|-27060|0.0
-132345|-8227|0.0
-135934|-39617|0.0
-136335|-9822|0.0
-137653|-34954|0.0
-137858|-13229|0.0
-138198|-30731|0.0
-141849|-27969|0.0
-143088|-12740|0.0
-143110|-25205|0.0
-145258|-23360|0.0
-2600|-5161|0.0
-4966|-41874|0.0
-10935|-883|0.0
-11050|-36139|0.0
-15654|-21787|0.0
-17403|-31567|0.0
-19211|-38697|0.0
-20179|-12514|0.0
-21629|-33753|0.0
-22740|-2837|0.0
-23666|-39444|0.0
-24981|-5523|0.0
-25073|-40941|0.0
-25340|-13382|0.0
-27145|-18491|0.0
-27724|-12509|0.0
-27892|-38450|0.0
-28338|-18089|0.0
-28864|-24613|0.0
-29164|-33682|0.0
-31647|-453|0.0
-31866|-39089|0.0
-35691|-35547|0.0
-38141|-28764|0.0
-40959|-33902|0.0
-41134|-32990|0.0
-42989|-11266|0.0
-44124|-32410|0.0
-44734|-40730|0.0
-49726|-25132|0.0
-51160|-47470|0.0
-51510|-21113|0.0
-53249|-15711|0.0
-55072|-29282|0.0
-55330|-6947|0.0
-55410|-43701|0.0
-55848|-3927|0.0
-57876|-35607|0.0
-58013|-19147|0.0
-58882|-15285|0.0
-59000|-29554|0.0
-59433|-44972|0.0
-59441|-43268|0.0
-62545|-29720|0.0
-64425|-28355|0.0
-69664|-48279|0.0
-71579|-1774|0.0
-72825|-2056|0.0
-367314|-35434|0.0
-369918|-18568|0.0
-370852|-43516|0.0
-373318|-39142|0.0
-374497|-50491|0.0
-376209|-20712|0.0
-378633|-24422|0.0
-382263|-33096|0.0
-383499|-44598|0.0
-395310|-23427|0.0
-397632|-46915|0.0
-399709|-47447|0.0
-399810|-30616|0.0
-400841|-19467|0.0
-401508|-48898|0.0
-401696|-6511|0.0
-403706|-33015|0.0
-403989|-23694|0.0
-404957|-1137|0.0
-410066|-29142|0.0
-412448|-40316|0.0
-414947|-29160|0.0
-416752|-9450|0.0
-417131|-26717|0.0
-417143|-28024|0.0
-417355|-20162|0.0
-417393|-18938|0.0
-418084|-22798|0.0
-419155|-42746|0.0
-423496|-48908|0.0
-424181|-32368|0.0
-425211|-43930|0.0
-426310|-50413|0.0
-426701|-50285|0.0
-427470|-49249|0.0
-151773|-18022|0.0
-152162|-10547|0.0
-154795|-30709|0.0
-162108|-7280|0.0
-164617|-16989|0.0
-165504|-12475|0.0
-168281|-31407|0.0
-169807|-48444|0.0
-170997|-9444|0.0
-174994|-637|0.0
-178363|-19694|0.0
-180761|-17692|0.0
-181665|-10403|0.0
-181950|-33834|0.0
-182809|-5393|0.0
-183645|-40930|0.0
-186131|-31427|0.0
-188725|-30070|0.0
-188881|-36916|0.0
-188962|-41045|0.0
-189139|-7689|0.0
-189767|-32928|0.0
-196036|-48303|0.0
-200225|-26084|0.0
-201154|-33794|0.0
-202356|-31069|0.0
-203268|-7069|0.0
-203469|-15155|0.0
-203493|-15158|0.0
-205268|-18757|0.0
-208505|-15562|0.0
-211325|-9653|0.0
-213886|-17292|0.0
-215484|-5648|0.0
-216539|-32749|0.0
-216846|-41079|0.0
-218378|-49653|0.0
-218652|-44364|0.0
-219632|-7265|0.0
-294274|-46169|0.0
-296371|-12815|0.0
-298002|-43744|0.0
-298039|-35449|0.0
-299130|-39342|0.0
-300849|-33801|0.0
-300970|-32222|0.0
-301654|-7092|0.0
-303293|-20018|0.0
-307679|-5063|0.0
-310577|-33007|0.0
-310645|-13681|0.0
-314177|-37144|0.0
-314314|-29313|0.0
-316426|-24453|0.0
-317361|-13310|0.0
-318728|-16113|0.0
-319162|-44912|0.0
-319265|-10834|0.0
-320273|-42057|0.0
-322737|-50144|0.0
-326217|-19171|0.0
-329841|-20650|0.0
-330957|-22416|0.0
-335630|-28798|0.0
-336383|-37820|0.0
-339343|-49897|0.0
-342508|-40539|0.0
-344128|-41877|0.0
-345619|-20746|0.0
-351333|-11512|0.0
-355399|-45557|0.0
-355617|-38297|0.0
-358475|-9216|0.0
-362006|-24274|0.0
-362310|-3118|0.0
-364787|-38252|0.0
-221811|-19745|0.0
-223901|-25371|0.0
-225121|-49846|0.0
-225330|-28367|0.0
-227871|-13165|0.0
-232967|-38877|0.0
-234129|-6930|0.0
-235832|-19997|0.0
-238563|-35136|0.0
-241205|-44841|0.0
-242288|-1347|0.0
-243300|-40789|0.0
-246188|-5642|0.0
-247075|-33497|0.0
-248691|-7014|0.0
-249155|-2535|0.0
-249507|-16535|0.0
-250138|-44054|0.0
-252509|-16866|0.0
-253046|-33039|0.0
-253334|-8909|0.0
-256393|-31154|0.0
-256970|-37001|0.0
-258643|-37224|0.0
-259646|-50075|0.0
-260719|-1479|0.0
-261720|-36693|0.0
-263910|-13770|0.0
-264093|-20422|0.0
-267229|-7097|0.0
-269202|-20205|0.0
-269385|-5088|0.0
